,scheduled_date_h,flight_num,scheduled_date,airport,destination,scheduled_time,airline,"('delay', 'median')"
347,23,FPI7401,2022-01-24,Tehran,Shiraz,23:55:00,FlyPersia,
348,23,IRC3751,2022-01-24,Abadan,Tehran,23:55:00,Aseman,
349,2,MRJ2803,2022-01-25,Mashhad,Tehran,02:00:00,Meraj,
350,4,TBZ5625,2022-01-25,Tehran,Yazd,04:55:00,Ata,
351,5,CPN038,2022-01-25,Tehran,Shiraz,05:00:00,Caspian,
352,5,IRC3768,2022-01-25,Shiraz,Tehran,05:00:00,Aseman,
353,5,VRH5867,2022-01-25,Isfahan,Tehran,05:00:00,Varsh,
354,5,TBZ5668,2022-01-25,Tehran,Tabriz,05:05:00,Ata,
355,5,IRC862,2022-01-25,Tehran,Yazd,05:10:00,Aseman,
356,5,VRH5816,2022-01-25,Tehran,BandarAbbas,05:15:00,Varsh,
357,5,CPN6950,2022-01-25,Tehran,Yazd,05:20:00,Caspian,
358,5,KIS7031,2022-01-25,Tehran,Ahwaz,05:20:00,KishAir,
359,5,TBZ5677,2022-01-25,Tehran,Urumia,05:20:00,Ata,
360,5,IRB961,2022-01-25,Mashhad,Tehran,05:30:00,IranAirTour,
361,5,IRM1050,2022-01-25,Kerman,Tehran,05:30:00,Mahan,20.0
362,5,FPI7428,2022-01-25,Tehran,Isfahan,05:40:00,FlyPersia,
363,5,IRA260,2022-01-25,Tehran,Mashhad,05:45:00,IranAir,
364,5,CPN036,2022-01-25,Tehran,Urumia,05:50:00,Caspian,
365,5,IRC3914,2022-01-25,Tehran,Bushehr,05:50:00,Aseman,
366,5,TBZ5710,2022-01-25,Tehran,Kermanshah,05:50:00,Ata,
367,5,IRM1081,2022-01-25,Tehran,Mashhad,05:55:00,Mahan,
368,6,FPI7410,2022-01-25,Shiraz,Chabahar,06:00:00,FlyPersia,
369,6,IRB942,2022-01-25,Mashhad,Isfahan,06:00:00,IranAirTour,
370,6,KRU2551,2022-01-25,Ahwaz,Khark,06:00:00,Karun,
371,6,TBZ5699,2022-01-25,Mashhad,Tehran,06:00:00,Ata,
372,6,VRH5852,2022-01-25,Tehran,Ahwaz,06:05:00,Varsh,
373,6,IRA3409,2022-01-25,Tehran,Kermanshah,06:10:00,IranAir,
374,6,IRC3770,2022-01-25,Shiraz,Tehran,06:10:00,Aseman,
375,6,KRU2504,2022-01-25,Tehran,Khark,06:10:00,Karun,
376,6,SHI4303,2022-01-25,Tehran,Shiraz,06:10:00,Sepehran,
377,6,IRA326,2022-01-25,Tehran,Larestan,06:15:00,IranAir,
378,6,TBN6309,2022-01-25,Tehran,Chabahar,06:15:00,Taban,
379,6,IRC644,2022-01-25,Tehran,BandarAbbas,06:20:00,Aseman,
380,6,KIS7055,2022-01-25,Tehran,Kish,06:20:00,KishAir,24.5
381,6,IRA232,2022-01-25,Tehran,Shiraz,06:25:00,IranAir,
382,6,IRC840,2022-01-25,Tehran,Ilam,06:25:00,Aseman,
383,6,TBN6328,2022-01-25,Tehran,Mashhad,06:25:00,Taban,
384,6,TBZ5601,2022-01-25,Tabriz,Tehran,06:25:00,Ata,
385,6,CPN6986,2022-01-25,Tehran,Zahedan,06:30:00,Caspian,
386,6,IRB956,2022-01-25,Tehran,Ahwaz,06:30:00,IranAirTour,
387,6,IRB992,2022-01-25,Tehran,Asaluyeh,06:30:00,IranAirTour,
388,6,IZG4090,2022-01-25,Mashhad,Tehran,06:30:00,Zagros,
389,6,QSM1252,2022-01-25,Tehran,Mashhad,06:30:00,GheshmAir,
390,6,IRA3310,2022-01-25,Tehran,Isfahan,06:35:00,IranAir,
391,6,SHI4310,2022-01-25,Tehran,Mashhad,06:35:00,Sepehran,
392,6,SHI4352,2022-01-25,Tehran,BandarAbbas,06:35:00,Sepehran,
393,6,VRH5858,2022-01-25,Tehran,Chabahar,06:35:00,Varsh,
394,6,IRB936,2022-01-25,Tehran,Tabriz,06:40:00,IranAirTour,
395,6,QSM1236,2022-01-25,Tehran,Shiraz,06:40:00,GheshmAir,
396,6,IRC3914,2022-01-25,Tehran,Bushehr,06:45:00,Aseman,
397,6,IZG4035,2022-01-25,Tehran,Gheshm,06:45:00,Zagros,
398,6,KIS7150,2022-01-25,Shiraz,Tehran,06:45:00,KishAir,
399,6,IRB912,2022-01-25,Tehran,BandarAbbas,06:50:00,IranAirTour,
400,6,IZG4051,2022-01-25,Tehran,Kish,06:50:00,Zagros,24.5
401,6,MRJ2816,2022-01-25,Tehran,Asaluyeh,06:55:00,Meraj,
402,6,PRS4402,2022-01-25,Tehran,Birjand,06:55:00,ParsAir,30.0
403,7,IRA3415,2022-01-25,Tehran,Dezfoul,07:00:00,IranAir,
404,7,IRM4562,2022-01-25,Kerman,Shiraz/Ahwaz,07:00:00,Mahan,
405,7,TBN6267,2022-01-25,Mashhad,Karaj,07:00:00,Taban,
406,7,TBZ5610,2022-01-25,Tehran,Tabriz,07:00:00,Ata,
407,7,TBZ5630,2022-01-25,Mashhad,Tehran,07:00:00,Ata,
408,7,TBZ5630 ,2022-01-25,Mashhad,Tehran,07:00:00,Ata,
409,7,TBZ5667,2022-01-25,Tabriz,Tehran,07:00:00,Ata,
410,7,IRC630,2022-01-25,Tehran,Gorgan,07:05:00,Aseman,
411,7,IRZ170,2022-01-25,Tehran,Mashhad,07:05:00,Saha,
412,7,IRA3426,2022-01-25,Tehran,Yazd,07:10:00,IranAir,
413,7,QSM1230,2022-01-25,Tehran,Mahshahr,07:10:00,GheshmAir,
414,7,VRH5820,2022-01-25,Tehran,Kish,07:15:00,Varsh,
415,7,CPN6924,2022-01-25,Tehran,Mashhad,07:20:00,Caspian,
416,7,CPN6951,2022-01-25,Yazd,Tehran,07:20:00,Caspian,
417,7,IRA407,2022-01-25,Tehran,Bushehr,07:20:00,IranAir,
418,7,IRC863,2022-01-25,Yazd,Tehran,07:20:00,Aseman,
419,7,KIS7030,2022-01-25,Ahwaz,Tehran,07:20:00,KishAir,
420,7,TBZ5678,2022-01-25,Urumia,Tehran,07:20:00,Ata,
421,7,VRH5853,2022-01-25,Ahwaz,Tehran,07:20:00,Varsh,
422,7,IRZ120,2022-01-25,Tehran,Asaluyeh,07:25:00,Saha,
423,7,CPN6900,2022-01-25,Tehran,Bushehr,07:30:00,Caspian,
424,7,IRA3351,2022-01-25,Tehran,Ilam,07:30:00,IranAir,
425,7,KRU2631,2022-01-25,Ahwaz,BandarAbbas,07:30:00,Karun,
426,7,MRJ2814,2022-01-25,Tehran,Chabahar,07:35:00,Meraj,
427,7,IRM4580,2022-01-25,Tehran,Shahrekord,07:40:00,Mahan,
428,7,IZG4022,2022-01-25,Kerman,Tehran,07:40:00,Zagros,
429,7,IRM1008,2022-01-25,Tehran,KhoramAbad,07:45:00,Mahan,
430,7,TBZ5687,2022-01-25,Tehran,Bushehr,07:45:00,Ata,
431,7,CPN014,2022-01-25,Tehran,Asaluyeh,07:50:00,Caspian,
432,7,IRC3769,2022-01-25,Tehran,Shiraz,07:55:00,Aseman,
433,8,IRB960,2022-01-25,Tehran,Mashhad,08:00:00,IranAirTour,
434,8,IZG4105,2022-01-25,Mashhad,Zahedan,08:00:00,Zagros,
435,8,SHI4335,2022-01-25,Mashhad,Kish,08:00:00,Sepehran,
436,8,VRH5832,2022-01-25,Tehran,Abadan,08:00:00,Varsh,
437,8,IRC841,2022-01-25,Ilam,Tehran,08:10:00,Aseman,
438,8,IRM1051,2022-01-25,Tehran,Kerman,08:10:00,Mahan,
439,8,MRJ2802,2022-01-25,Tehran,Mashhad,08:10:00,Meraj,
440,8,TBN6342,2022-01-25,Tehran,Mashhad,08:10:00,Taban,
441,8,IRA212,2022-01-25,Tehran,Birjand/Mashhad,08:15:00,IranAir,
442,8,IRG2549,2022-01-25,Bushehr,Khark,08:15:00,Karun,
443,8,PYA2310,2022-01-25,Tehran,Gorgan,08:15:00,Pouya,
444,8,TBN6329,2022-01-25,Mashhad,Tehran,08:15:00,Taban,
445,8,IRB962,2022-01-25,Tehran,Mashhad,08:20:00,IranAirTour,
446,8,PRS4456,2022-01-25,Tehran,Sirjan,08:20:00,ParsAir,
447,8,IRC3771,2022-01-25,Tehran,Shiraz,08:25:00,Aseman,
448,8,IRA3383,2022-01-25,Isfahan,BandarAbbas,08:30:00,IranAir,
449,8,IRB943,2022-01-25,Isfahan,Mashhad,08:30:00,IranAirTour,
450,8,IRG2549,2022-01-25,Bushehr,Khark,08:30:00,Karun,
451,8,SHI4343,2022-01-25,Mashhad,BandarAbbas,08:30:00,Sepehran,
452,8,VRH5853,2022-01-25,Ahwaz,Tehran,08:30:00,Varsh,
453,8,QSM1202,2022-01-25,Mashhad,Zabol,08:35:00,GheshmAir,
454,8,TBN6261,2022-01-25,Tehran,Kish,08:35:00,Taban,
455,8,TBZ5602,2022-01-25,Tehran,Tabriz,08:35:00,Ata,
456,8,IRC3720,2022-01-25,Gorgan,Kish,08:40:00,Aseman,
457,8,TBZ5698,2022-01-25,Tehran,Mashhad,08:40:00,Ata,
458,8,IRC3915,2022-01-25,Bushehr,Tehran,08:45:00,Aseman,
459,8,KIS7105,2022-01-25,Tehran,Abadan,08:45:00,KishAir,
460,8,IZG4091,2022-01-25,Tehran,Mashhad,08:50:00,Zagros,
461,8,TBZ5725,2022-01-25,Tabriz,BandarAbbas,08:50:00,Ata,
462,8,TBZ5621,2022-01-25,Tehran,Zahedan,08:55:00,Ata,
463,9,IRM1029,2022-01-25,Tehran,Tabas,09:00:00,Mahan,
464,9,IRM4562,2022-01-25,Shiraz,Ahwaz,09:00:00,Mahan,
465,9,IRZ127,2022-01-25,Mashhad,Asaluyeh,09:00:00,Saha,
466,9,PRS4403,2022-01-25,Birjand,Tehran,09:05:00,ParsAir,
467,9,TBN6224,2022-01-25,Tehran,Mashhad,09:05:00,Taban,
468,9,TBZ5659,2022-01-25,Tehran,Kish,09:05:00,Ata,
469,9,IRA3476,2022-01-25,Shiraz,Lamerd,09:10:00,IranAir,
470,9,TBZ5627,2022-01-25,Tehran,Ahwaz,09:10:00,Ata,
471,9,VRH5866,2022-01-25,Tehran,Isfahan,09:10:00,Varsh,
472,9,CPN6987,2022-01-25,Zahedan,Tehran,09:20:00,Caspian,
473,9,KRU2503,2022-01-25,Shiraz,Khark,09:20:00,Karun,
474,9,QSM1291,2022-01-25,Tehran,Kermanshah,09:20:00,GheshmAir,
475,9,SHI4311,2022-01-25,Mashhad,Tehran,09:20:00,Sepehran,
476,9,TBN6239,2022-01-25,Tehran,Ahwaz,09:20:00,Taban,
477,9,TBZ5700,2022-01-25,Tehran,Gheshm,09:20:00,Ata,
478,9,KIS7021,2022-01-25,Tehran,Kish,09:30:00,KishAir,
479,9,QSM1277,2022-01-25,Tehran,Urumia,09:30:00,GheshmAir,
480,9,IRA406,2022-01-25,Bushehr,Tehran,09:40:00,IranAir,
481,9,IRM4581,2022-01-25,Shahrekord,Tehran,09:40:00,Mahan,
482,9,CPN022,2022-01-25,Tehran,Mashhad,09:45:00,Caspian,
483,9,IRA3350,2022-01-25,Ilam,Tehran,09:45:00,IranAir,
484,9,CPN6901,2022-01-25,Bushehr,Tehran,09:50:00,Caspian,
485,9,IRM1007,2022-01-25,Khorramabad,Tehran,09:50:00,Mahan,
486,9,MRJ2820,2022-01-25,Tehran,Kish,09:50:00,Meraj,
487,9,IRA357,2022-01-25,Mashhad,Abadan,09:55:00,IranAir,
488,9,IRC602,2022-01-25,Tehran,Mashhad,09:55:00,Aseman,
489,10,CPN020,2022-01-25,Tehran,Ahwaz,10:00:00,Caspian,
490,10,PYA2335,2022-01-25,Gorgan,Mashhad,10:00:00,Pouya,
491,10,PYA2348,2022-01-25,Tehran,BandarAbbas,10:00:00,Pouya,
492,10,TBZ5691,2022-01-25,Tehran,Gheshm,10:05:00,Ata,
493,10,VRH5840,2022-01-25,Tehran,Mashhad,10:10:00,Varsh,
494,10,IZG4104,2022-01-25,Zahedan,Mashhad,10:15:00,Zagros,
495,10,IRC3792,2022-01-25,Shiraz,BandarAbbas,10:20:00,Aseman,
496,10,IRC620,2022-01-25,Tehran,Kermanshah,10:20:00,Aseman,
497,10,SHI4312,2022-01-25,Tehran,Kish,10:20:00,Sepehran,
498,10,IRC3710,2022-01-25,Tehran,Ardabil,10:30:00,Aseman,
499,10,TBZ5607,2022-01-25,Tabriz,Tehran,10:30:00,Ata,
500,10,TBZ5628,2022-01-25,Ahwaz,Tehran,10:30:00,Ata,
501,10,TBZ5704,2022-01-25,Tehran,Kish,10:35:00,Ata,
502,10,TBN6341,2022-01-25,Mashhad,Tehran,10:40:00,Taban,
503,10,IRB904,2022-01-25,Mashhad,Rasht,10:45:00,IranAirTour,
504,10,IRB916,2022-01-25,Tehran,Kish,10:45:00,IranAirTour,
505,10,KIS7104,2022-01-25,Abadan,Tehran,10:45:00,KishAir,
506,10,IRC3940,2022-01-25,Shiraz,Rasht,10:50:00,Aseman,
507,10,IRM1059,2022-01-25,Kerman,Mashhad,10:50:00,Mahan,
508,11,FPI7400,2022-01-25,Shiraz,Tehran,11:00:00,FlyPersia,
509,11,IRB982,2022-01-25,Mashhad,Bushehr,11:00:00,IranAirTour,
510,11,IRM4563,2022-01-25,Ahwaz,Shiraz/Kerman,11:00:00,Mahan,
511,11,TBZ5628,2022-01-25,Ahwaz,Tehran,11:00:00,Ata,
512,11,TBZ5689,2022-01-25,Tehran,Gheshm,11:00:00,Ata,
513,11,TBZ5730,2022-01-25,Mashhad,Tehran,11:00:00,Ata,
514,11,CPN034,2022-01-25,Tehran,Isfahan,11:05:00,Caspian,
515,11,IRC850,2022-01-25,Tehran,Zahedan,11:05:00,Aseman,
516,11,QSM1207,2022-01-25,Kermanshah,BandarAbbas,11:05:00,GheshmAir,
517,11,IRB964,2022-01-25,Tehran,Mashhad,11:10:00,IranAirTour,
518,11,PYA2340,2022-01-25,Tehran,Gheshm,11:10:00,Pouya,
519,11,IRZ125,2022-01-25,Shiraz,Asaluyeh,11:15:00,Saha,
520,11,KIS7023,2022-01-25,Isfahan,Kish,11:15:00,KishAir,
521,11,KIS7138,2022-01-25,Isfahan,BandarAbbas,11:15:00,KishAir,
522,11,TBZ5735,2022-01-25,Tehran,Mashhad,11:20:00,Ata,
523,11,IRA3323,2022-01-25,Tehran,Ramsar,11:30:00,IranAir,
524,11,IZG4004,2022-01-25,Isfahan,Kish,11:30:00,Zagros,
525,11,TBN6221,2022-01-25,Mashhad,Tehran,11:30:00,Taban,
526,11,QSM1276,2022-01-25,Urumia,Tehran,11:35:00,GheshmAir,
527,11,CPN024,2022-01-25,Tehran,Mashhad,11:40:00,Caspian,
528,11,IRA3431,2022-01-25,Tehran,ParsAbad,11:45:00,IranAir,
529,11,IRC647,2022-01-25,Rasht,BandarAbbas,11:45:00,Aseman,
530,11,PRS4400,2022-01-25,Tehran,Yasooj,11:45:00,ParsAir,
531,11,CPN6904,2022-01-25,Mashhad,Isfahan,11:50:00,Caspian,
532,11,IRC621,2022-01-25,Kermanshah,Tehran,11:50:00,Aseman,
533,12,CPN021,2022-01-25,Ahwaz,Tehran,12:00:00,Caspian,
534,12,IRA3412,2022-01-25,Tehran,Bojnourd,12:00:00,IranAir,
535,12,PYA2336,2022-01-25,Mashhad,Gorgan,12:00:00,Pouya,
536,12,SHI4330,2022-01-25,Tehran,Gheshm,12:05:00,Sepehran,
537,12,VRH5842,2022-01-25,Tehran,Gheshm,12:05:00,Varsh,
538,12,VRH5876,2022-01-25,Tehran,Mashhad,12:05:00,Varsh,
539,12,IRA275,2022-01-25,Tehran,Urumia,12:10:00,IranAir,
540,12,IRC3773,2022-01-25,Tehran,Shiraz,12:10:00,Aseman,
541,12,IRB916,2022-01-25,Tehran,Kish,12:15:00,IranAirTour,
542,12,IRC3929,2022-01-25,Mashhad,Chabahar,12:15:00,Aseman,
543,12,KRU2533,2022-01-25,Isfahan,Khark,12:15:00,Karun,
544,12,IRA3388,2022-01-25,Shiraz,BandarAbbas,12:20:00,IranAir,
545,12,CPN040,2022-01-25,Tehran,Mashhad,12:25:00,Caspian,
546,12,KRU2617,2022-01-25,Ahwaz,Tehran,12:30:00,Karun,
547,12,TBZ5608,2022-01-25,Tehran,Tabriz,12:30:00,Ata,
548,12,CPN044,2022-01-25,Tehran,Kish,12:35:00,Caspian,
549,12,QSM1253,2022-01-25,Mashhad,Tehran,12:35:00,GheshmAir,
550,12,SHI4320,2022-01-25,Tehran,Mashhad,12:35:00,Sepehran,
551,12,IZG4107,2022-01-25,Mashhad,Kish,12:45:00,Zagros,
552,12,KIS7053,2022-01-25,Tehran,Kish,12:45:00,KishAir,
553,12,VRH5802,2022-01-25,Mashhad,Sari,12:45:00,Varsh,
554,12,VRH5806,2022-01-25,Sari,Kish,12:45:00,Varsh,
555,12,CPN035,2022-01-25,Isfahan,Tehran,12:50:00,Caspian,
556,12,PRS4438,2022-01-25,Tehran,Gachsaran,12:50:00,ParsAir,
557,12,TBN6258,2022-01-25,Tehran,Mashhad,12:50:00,Taban,
558,12,MRJ2818,2022-01-25,Tehran,Kish,12:55:00,Meraj,
559,13,IRC3941,2022-01-25,Rasht,Shiraz,13:00:00,Aseman,
560,13,IRM4563,2022-01-25,Shiraz,Kerman,13:00:00,Mahan,
561,13,VRH5818,2022-01-25,Tehran,Mashhad,13:00:00,Varsh,
562,13,TBN6265,2022-01-25,Tehran,Kish,13:05:00,Taban,
563,13,IRB905,2022-01-25,Rasht,Mashhad,13:10:00,IranAirTour,
564,13,TBZ5729,2022-01-25,Tehran,Mashhad,13:10:00,Ata,
565,13,IRM1058,2022-01-25,Mashhad,Kerman,13:15:00,Mahan,
566,13,QSM1237,2022-01-25,Shiraz,Tehran,13:15:00,GheshmAir,
567,13,IRM1018,2022-01-25,Tehran,Asaluyeh,13:20:00,Mahan,
568,13,MRJ2806,2022-01-25,Tehran,Mashhad,13:20:00,Meraj,
569,13,FPI7402,2022-01-25,Tehran,Mashhad,13:25:00,FlyPersia,
570,13,FPI7431,2022-01-25,Tehran,Shiraz,13:25:00,FlyPersia,
571,13,IRA233,2022-01-25,Shiraz,Tehran,13:25:00,IranAir,
572,13,IRA327,2022-01-25,Larestan,Tehran,13:25:00,IranAir,
573,13,IRC851,2022-01-25,Zahedan,Tehran,13:30:00,Aseman,
574,13,TBZ5629,2022-01-25,Tehran,Mashhad,13:30:00,Ata,
575,13,VRH5822,2022-01-25,Tehran,Kish,13:30:00,Varsh,
576,13,CPN026,2022-01-25,Tehran,Mashhad,13:40:00,Caspian,
577,13,VRH5838,2022-01-25,Mashhad,Shiraz,13:45:00,Varsh,
578,13,IRC3844,2022-01-25,Tehran,Ilam,13:50:00,Aseman,
579,13,IZG4043,2022-01-25,Tehran,Kerman,13:50:00,Zagros,45.0
580,13,MRJ2806,2022-01-25,Tehran,Mashhad,13:55:00,Meraj,
581,13,SHI4345,2022-01-25,Mashhad,Kish,13:55:00,Sepehran,56.0
582,13,TBN6227,2022-01-25,Tehran,Gheshm,13:55:00,Taban,
583,14,IRB983,2022-01-25,Bushehr,Mashhad,14:00:00,IranAirTour,
584,14,IRC3804,2022-01-25,Shiraz,Kish,14:00:00,Aseman,
585,14,IZG4113,2022-01-25,Mashhad,Ahwaz,14:00:00,Zagros,
586,14,PYA2311,2022-01-25,Gorgan,Tehran,14:00:00,Pouya,
587,14,TBZ5681,2022-01-25,Tehran,BandarAbbas,14:05:00,Ata,
588,14,VRH5836,2022-01-25,Tehran,Shiraz,14:05:00,Varsh,
589,14,IRA274,2022-01-25,Urumia,Tehran,14:10:00,IranAir,
590,14,IRC631,2022-01-25,Gorgan,Tehran,14:10:00,Aseman,
591,14,IRM1043,2022-01-25,Tehran,Kish,14:10:00,Mahan,
592,14,SHI4356,2022-01-25,Mashhad,Tabriz,14:10:00,Sepehran,
593,14,CPN6905,2022-01-25,Isfahan,Mashhad,14:15:00,Caspian,
594,14,KRU2506,2022-01-25,Tehran,Mahshahr,14:15:00,Karun,
595,14,IRC3774,2022-01-25,Shiraz,Tehran,14:25:00,Aseman,
596,14,CPN048,2022-01-25,Tehran,Shiraz,14:30:00,Caspian,
597,14,IRZ123,2022-01-25,Isfahan,Asaluyeh,14:35:00,Saha,
598,14,IRZ171,2022-01-25,Mashhad,Tehran,14:40:00,Saha,
599,14,TBZ5695,2022-01-25,Tehran,Abadan,14:40:00,Ata,
600,14,TBZ5712,2022-01-25,Tehran,Kish,14:40:00,Ata,
601,14,IRM1026,2022-01-25,Tehran,Ardabil,14:45:00,Mahan,
602,14,TBZ5629,2022-01-25,Tehran,Mashhad,14:50:00,Ata,
603,14,QSM1240,2022-01-25,Tehran,Gheshm,14:55:00,GheshmAir,
604,14,TBN6297,2022-01-25,Tehran,Kish,14:55:00,Taban,
605,15,KIS7069,2022-01-25,Tehran,Mashhad,15:00:00,KishAir,
606,15,TBZ5609,2022-01-25,Tabriz,Tehran,15:00:00,Ata,
607,15,IZG4021,2022-01-25,Tehran,Ahwaz,15:05:00,Zagros,
608,15,SHI4321,2022-01-25,Mashhad,Tehran,15:05:00,Sepehran,
609,15,KIS7161,2022-01-25,Shiraz,Kish,15:15:00,KishAir,
610,15,VRH5810,2022-01-25,Mashhad,Ahwaz,15:15:00,Varsh,
611,15,SHI4365,2022-01-25,Mashhad,Kish,15:25:00,Sepehran,
612,15,TBZ5623,2022-01-25,Tehran,Shiraz,15:30:00,Ata,
613,15,IRA3395,2022-01-25,Tehran,Mahshahr,15:35:00,IranAir,
614,15,IRC3845,2022-01-25,Ilam,Tehran,15:35:00,Aseman,
615,15,MRJ2822,2022-01-25,Tehran,Kish,15:35:00,Meraj,
616,15,IRM1054,2022-01-25,Kerman,Tehran,15:40:00,Mahan,
617,15,TBZ5620,2022-01-25,Mashhad,Tehran,15:40:00,Ata,
618,15,FPI7403,2022-01-25,Mashhad,Tehran,15:45:00,FlyPersia,
619,15,CPN012,2022-01-25,Tehran,Ahwaz,15:50:00,Caspian,
620,15,CPN6958,2022-01-25,Mashhad,Isfahan,15:50:00,Caspian,
621,15,IRA447,2022-01-25,Tehran,Tabriz,15:55:00,IranAir,
622,15,TBZ5613,2022-01-25,Tehran,Isfahan,15:55:00,Ata,
623,16,IRB900,2022-01-25,Mashhad,Tabriz,16:00:00,IranAirTour,
624,16,TBZ5603,2022-01-25,Tabriz,Tehran,16:00:00,Ata,
625,16,IRA3358,2022-01-25,Tehran,Gorgan,16:05:00,IranAir,
626,16,IRC3828,2022-01-25,Shiraz,Ahwaz,16:10:00,Aseman,
627,16,IRC3854,2022-01-25,Tehran,Urumia,16:10:00,Aseman,
628,16,CPN046,2022-01-25,Tehran,Tabriz,16:15:00,Caspian,
629,16,IRM4594,2022-01-25,Kerman,Kish,16:15:00,Mahan,
630,16,IZG4042,2022-01-25,Kerman,Tehran,16:15:00,Zagros,
631,16,KIS7023,2022-01-25,Isfahan,Kish,16:15:00,KishAir,
632,16,KRU2508,2022-01-25,Tehran,Mahshahr,16:15:00,Karun,
633,16,VRH5839,2022-01-25,Shiraz,Mashhad,16:15:00,Varsh,
634,16,CPN023,2022-01-25,Mashhad,Tehran,16:30:00,Caspian,
635,16,IRA350,2022-01-25,Tehran,Kish,16:30:00,IranAir,
636,16,CPN6919,2022-01-25,Shiraz,Mashhad,16:35:00,Caspian,
637,16,IRC3744,2022-01-25,Tehran,Yazd,16:35:00,Aseman,
638,16,IRA474,2022-01-25,Tehran,Kerman,16:40:00,IranAir,
639,16,PRS4440,2022-01-25,Tehran,Shiraz,16:40:00,ParsAir,
640,16,IRM1027,2022-01-25,Ardabil,Tehran,16:45:00,Mahan,
641,16,IRZ130,2022-01-25,Tehran,Ahwaz,16:45:00,Saha,
642,16,VRH5824,2022-01-25,Tehran,Kish,16:45:00,Varsh,
643,16,IZG4008,2022-01-25,Ahwaz,Kish,16:50:00,Zagros,
644,16,SHI4314,2022-01-25,Tehran,Bushehr,16:50:00,Sepehran,
645,16,SHI4357,2022-01-25,Tabriz,Mashhad,16:50:00,Sepehran,
646,16,IRC3775,2022-01-25,Tehran,Shiraz,16:55:00,Aseman,
647,16,IRC822,2022-01-25,Tehran,Asaluyeh,16:55:00,Aseman,
648,17,CPN6954,2022-01-25,Yazd,Kish,17:00:00,Caspian,
649,17,IRA3333,2022-01-25,Tehran,Rasht,17:00:00,IranAir,
650,17,IRC3744,2022-01-25,Tehran,Yazd,17:00:00,Aseman,
651,17,IZG4020,2022-01-25,Ahwaz,Tehran,17:00:00,Zagros,
652,17,SHI4357,2022-01-25,Tabriz,Mashhad,17:00:00,Sepehran,
653,17,IRA3345,2022-01-25,Shiraz,Abadan,17:05:00,IranAir,
654,17,IZG4020,2022-01-25,Ahwaz,Tehran,17:05:00,Zagros,
655,17,QSM1290,2022-01-25,Kermanshah,Tehran,17:05:00,GheshmAir,
656,17,IRA356,2022-01-25,Abadan,Mashhad,17:10:00,IranAir,
657,17,KIS7068,2022-01-25,Mashhad,Tehran,17:15:00,KishAir,
658,17,IRA3312,2022-01-25,Tehran,Isfahan,17:20:00,IranAir,
659,17,IRB967,2022-01-25,Mashhad,Tehran,17:30:00,IranAirTour,
660,17,IRM1049,2022-01-25,Tehran,Birjand,17:30:00,Mahan,
661,17,IRM1073,2022-01-25,Tehran,Sirjan,17:35:00,Mahan,
662,17,SHI4332,2022-01-25,Tehran,BandarAbbas,17:35:00,Sepehran,
663,17,IZG4071,2022-01-25,Tehran,Kish,17:40:00,Zagros,
664,17,TBZ5636,2022-01-25,Ahwaz,Tehran,17:40:00,Ata,
665,17,TBZ5706,2022-01-25,Shiraz,Mashhad,17:40:00,Ata,
666,17,IRC3974,2022-01-25,Ahwaz,Sari,17:45:00,Aseman,
667,17,IRC830,2022-01-25,Tehran,Ahwaz,17:45:00,Aseman,
668,17,IRB974,2022-01-25,Tehran,Zahedan,17:50:00,IranAirTour,
669,17,TBZ5614,2022-01-25,Isfahan,Tehran,17:50:00,Ata,
670,17,CPN6950,2022-01-25,Tehran,Yazd,17:55:00,Caspian,
671,17,IRC3855,2022-01-25,Urumia,Tehran,17:55:00,Aseman,
672,17,TBN6281,2022-01-25,Tehran,Shiraz,17:55:00,Taban,
673,17,TBN6326,2022-01-25,Tehran,Mashhad,17:55:00,Taban,
674,18,CPN047,2022-01-25,Tabriz,Tehran,18:00:00,Caspian,
675,18,FPI7434,2022-01-25,Tehran,Urumia,18:00:00,FlyPersia,
676,18,IRB972,2022-01-25,Tabriz,Kish,18:00:00,IranAirTour,
677,18,TBZ5604,2022-01-25,Tehran,Tabriz,18:00:00,Ata,
678,18,KRU2608,2022-01-25,Tehran,Yazd,18:10:00,Karun,
679,18,CPN6959,2022-01-25,Isfahan,Mashhad,18:15:00,Caspian,
680,18,IRC3972,2022-01-25,Mashhad,Sari,18:15:00,Aseman,
681,18,TBZ5635,2022-01-25,Tehran,Ahwaz,18:15:00,Ata,
682,18,VRH5811,2022-01-25,Ahwaz,Mashhad,18:15:00,Varsh,
683,18,IRM1055,2022-01-25,Tehran,Kerman,18:20:00,Mahan,20.0
684,18,KIS7135,2022-01-25,Mashhad,Kish,18:30:00,KishAir,
685,18,MRJ2853,2022-01-25,Mashhad,Kish,18:30:00,Meraj,
686,18,TBZ5662,2022-01-25,Mashhad,Kish,18:30:00,Ata,
687,18,VRH5850,2022-01-25,Tehran,Ahwaz,18:30:00,Varsh,
